url,name,weight,price,price_per_unit,nutritional_values
https://www.migros.ch/en/product/120909900000,Bitter Lemon,500ml,1.30,0.26/100ml,"{'Energy': '149 kJ (35 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '8.3 g', 'of which sugarsmedium': '8.3 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120909700000,Ginger Ale,500ml,1.30,0.26/100ml,"{'Energy': '174 kJ (41 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '10 g', 'of which sugarsmedium': '10 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120203400000,Fever Tree Indian Tonic Water,500ml,4.10,0.82/100ml,"{'Energy': '126 kJ (30 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.4 g', 'of which sugarsmedium': '7.4 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120136500000,Tonic Water,500ml,1.30,0.26/100ml,"{'Energy': '136 kJ (32 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '8 g', 'of which sugarsmedium': '8 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120214900000,Fever Tree Indian Tonic Water,200ml,1.60,0.80/100ml,"{'Energy': '126 kJ (30 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.4 g', 'of which sugarsmedium': '7.4 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120217600000,Fever Tree Raspberry & Rhabarb.,200ml,1.95,0.98/100ml,"{'Energy': '129 kJ (30 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.6 g', 'of which sugarsmedium': '7.6 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120936100000,Schweppes Bitter Lemon,500ml,2.10,0.42/100ml,"{'Energy': '80 kJ (19 kcal)', 'Fat': '0 g', 'of which saturates': '0 g', 'Carbohydrate': '4.6 g', 'of which sugars': '4.6 g', 'Fibre': '0 g', 'Protein': '0 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/120936500000,Schweppes Indian Tonic,50cl,2.10,0.42/100ml,"{'Energy': '82 kJ (19 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.4 g', 'of which sugarsmedium': '4.4 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120936900000,Schweppes Ginger Ale,1L,3.20,0.32/100ml,"{'Energy': '82 kJ (19 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.6 g', 'of which sugarsmedium': '4.6 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/120936700000,Schweppes Indian Tonic,1L,3.20,0.32/100ml,"{'Energy': '82 kJ (19 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.4 g', 'of which sugarsmedium': '4.4 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120937100000,Schweppes Tonic & Hibiskus,200ml,1.95,0.98/100ml,"{'Energy': '145 kJ (34 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.9 g', 'of which sugarsmedium': '7.9 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/120937300000,Schweppes Sélection Tonic Pomelo,200ml,1.95,0.98/100ml,"{'Energy': '144 kJ (34 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.9 g', 'of which sugarsmedium': '7.9 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/120936300000,Schweppes Bitter Lemon,1l,3.20,0.32/100ml,"{'Energy': '77 kJ (18 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.4 g', 'of which sugarsmedium': '4.2 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120243500000,Fever Tree Blood Orange,4 x 200ml,7.80,0.98/100ml,"{'Energy': '80 kJ (19 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.8 g', 'of which sugarsmedium': '4.5 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120243400000,Fever Tree Blood Orange,200ml,1.95,0.98/100ml,"{'Energy': '80 kJ (19 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.8 g', 'of which sugarsmedium': '4.5 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120938000000,M-Budget Tonic water,1.5l,0.90,0.06/100ml,"{'Energy': '153 kJ (36 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '9 g', 'of which sugarshigh': '9 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/120335700000,Pepsi Zero · Soft drink · low in calories,6 x 330ml,5.40,0.27/100ml,"{'Energy': '2 kJ (0.5 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '0 g', 'of which sugarslow': '0 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/122046600000,Oasis · Fruity drink · Tropical,6 x 250ml,7.50,0.50/100ml,"{'Energy': '148 kJ (35 kcal)', 'Fat': '0 g', 'of which saturates': '0 g', 'Carbohydrate': '8.3 g', 'of which sugars': '8.2 g', 'Protein': '0.1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/120551100000,Ice Tea Classic · Iced tea powder · Lemon,70g,0.90,1.29/100g,"{'Energy': '118 kJ (28 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '6.8 g', 'of which sugarshigh': '6.7 g', 'Fibre': '0 g', 'Protein': '< 0.5 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/120553100000,Ice Tea · Iced tea powder · Peach,70g,0.90,1.29/100g,"{'Energy': '118 kJ (28 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '6.8 g', 'of which sugarshigh': '6.6 g', 'Fibre': '0 g', 'Protein': '< 0.5 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/120244300000,Red Bull · Energy Drink · The Apricot Edition,4x25cl,6.40,2.56/100ml,"{'Energy': '~ 191 kJ (~ 45 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 11 g', 'of which sugarsmedium': '~ 11 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.1 g', 'Niacin': '~ 8 mg', 'Vitamin B6': '~ 2 mg', 'Vitamin B12': '~ 2 µg', 'Pantothenic acid': '~ 2 mg'}"
https://www.migros.ch/en/product/121506900000,Sirup · Syrup · Pink grapefruit 30% with flavoring,750ml,3.70,0.49/100ml,"{'Energy': '208 kJ (49 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120936400000,Schweppes · Low-calorie soft drink · Indian Tonic Water,6 x 50cl,11.90,0.40/100ml,"{'Energy': '82 kJ (19 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.4 g', 'of which sugarsmedium': '4.4 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121513000000,Sirup · Syrup · Watermelon,750ml,3.50,0.47/100ml,"{'Energy': '155 kJ (36 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '9 g', 'of which sugarsmedium': '9 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120928300000,Migros Bio · Iced tea · Happiness tea,6 x 1l,9.95,0.17/100ml,"{'Energy': '102 kJ (24 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '5.6 g', 'of which sugars': '5.6 g', 'Fibre': '0 g', 'Protein': '< 0.5 g', 'Salt': '0.03 g'}"
https://www.migros.ch/en/product/120244200000,Red Bull · Energy Drink · The Green Edition,4x25cl,6.40,0.64/100ml,"{'Energy': '~ 192 kJ (~ 45 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 11 g', 'of which sugarsmedium': '~ 11 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.1 g', 'Niacin': '~ 8 mg', 'Vitamin B6': '~ 2 mg', 'Vitamin B12': '~ 2 µg', 'Pantothenic acid': '~ 2 mg'}"
https://www.migros.ch/en/product/121513300000,Sirup · Syrup · Mojito (alcohol-free),750ml,3.70,0.49/100ml,"{'Energy': '190 kJ (45 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120937200000,Schweppes · Soft drink · Pomelo,4 x 200ml,7.80,0.98/100ml,"{'Energy': '144 kJ (34 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.9 g', 'of which sugarsmedium': '7.9 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/121530000000,Morand · Syrup · Lemongrass,1l,6.30,0.63/100ml,{'Energy': '1450 kJ (341 kcal)'}
https://www.migros.ch/en/product/120936000000,Schweppes · Low-calorie soft drink · Bitter lemon,6 x 500ml,11.90,0.40/100ml,"{'Energy': '77 kJ (18 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.4 g', 'of which sugarsmedium': '4.2 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120937000000,Schweppes · Soft drink · Tonic & Hibiscus,4 x 200ml,7.80,0.98/100ml,"{'Energy': '145 kJ (34 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.9 g', 'of which sugarsmedium': '7.9 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/121513100000,Sirup · Syrup · Cherry & Hibiscus,750ml,3.70,0.49/100ml,{}
https://www.migros.ch/en/product/121513800000,Sirup · Apple kiwi syrup · with 30% fruit juices and natural flavoring,750ml,3.70,0.49/100ml,"{'Energy': '187 kJ (44 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121509100000,Sirup Zero · Peach and mango syrup · With 30% fruit juice,750ml,3.70,0.49/100ml,"{'Energy': '49 kJ (12 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '1.2 g', 'of which sugarslow': '0 g', 'Fibre': '3 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120985100000,Red Bull · Energy Drink · The Sea Blue Edition,4 x 250ml,6.40,0.64/100ml,"{'Energy': '~ 191 kJ (~ 45 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 11 g', 'of which sugarsmedium': '~ 11 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.1 g', 'Niacin': '~ 8 mg', 'Vitamin B6': '~ 2 mg', 'Vitamin B12': '~ 2 µg', 'Pantothenic acid': '~ 2 mg'}"
https://www.migros.ch/en/product/120244400000,Red Bull · Energy Drink · The Red Edition,4x25cl,6.40,2.56/100ml,"{'Energy': '~ 190 kJ (~ 45 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 11 g', 'of which sugarsmedium': '~ 11 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.1 g', 'Niacin': '~ 8 mg', 'Vitamin B6': '~ 2 mg', 'Vitamin B12': '~ 2 µg', 'Pantothenic acid': '~ 2 mg'}"
https://www.migros.ch/en/product/122046400000,Oasis · Fruity drink · Peach,6 x 250ml,7.50,0.50/100ml,"{'Energy': '94 kJ (22 kcal)', 'Fat': '0 g', 'of which saturates': '0 g', 'Carbohydrate': '5.3 g', 'of which sugars': '5.3 g', 'Protein': '0 g', 'Salt': '0.05 g'}"
https://www.migros.ch/en/product/121506700000,Sirup · Syrup · Exotic,750ml,3.70,0.49/100ml,"{'Energy': '212 kJ (50 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120335800000,"Pepsi Zero · Soft drink · Cherry flavour, low in calories",6 x 330ml,6.95,0.35/100ml,"{'Energy': '2 kJ (0.5 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '0 g', 'of which sugarslow': '0 g', 'Protein': '0 g', 'Saltlow': '0.04 g'}"
https://www.migros.ch/en/product/120281400000,San Pellegrino Sanbitter · Carbonated Sanbitter · Ready-to-drink non-alcoholic bitter,6 x 100ml,4.95,0.83/100ml,"{'Energy': '~ 266 kJ (~ 63 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 15.1 g', 'of which sugarshigh': '~ 15.1 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0 g'}"
https://www.migros.ch/en/product/120335900000,Pepsi · Soft drink · Regular,6 x 330ml,5.40,0.27/100ml,"{'Energy': '78 kJ (18 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.6 g', 'of which sugarsmedium': '4.6 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/121506100000,Sirup · Syrup · Raspberry 30%,750ml,2.95,0.39/100ml,"{'Energy': '200 kJ (47 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121506000000,Sirup · Syrup · Berries 30% with flavoring,750ml,3.50,0.47/100ml,"{'Energy': '189 kJ (44 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121507000000,Sirup · Syrup · Raspberry syrup 30%,1.5l,4.75,0.32/100ml,"{'Energy': '189 kJ (44 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121507700000,Sirup · Syrup · Rum punch,750ml,3.20,0.43/100ml,"{'Energy': '189 kJ (45 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121509000000,Sirup Zero · Raspberry syrup · With 30% fruit juice,750ml,3.30,0.44/100ml,"{'Energy': '38 kJ (9 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '0.8 g', 'of which sugarslow': '0 g', 'Fibre': '2.9 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120253100000,Ice Tea · Iced tea · Peach,6 x 330ml,3.20,0.16/100ml,"{'Energy': '119 kJ (28 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '7 g', 'of which sugars': '6.8 g', 'Fibre': '0 g', 'Protein': '0 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/120263300000,Pepsi · Soft drink · Regular,6 x 1.5l,12.50,0.14/100ml,"{'Energy': '78 kJ (18 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '4.6 g', 'of which sugarsmedium': '4.6 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/122001600000,Carpe Diem Kombucha · Fermented tea drink · Classic,4 x 500ml,7.45,0.37/100ml,"{'Energy': '~ 80 kJ (~ 19 kcal)', 'Fatlow': '< 0.5 g', 'of which saturateslow': '< 0.1 g', 'Carbohydrate': '~ 4.4 g', 'of which sugarsmedium': '~ 4.4 g', 'Protein': '< 0.5 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/120252900000,Ice Tea · Iced tea · Lemon,6 x 330ml,2.80,0.14/100ml,"{'Energy': '116 kJ (27 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '6.8 g', 'of which sugars': '6.7 g', 'Fibre': '0 g', 'Protein': '0 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/121508100000,Sirup · Syrup · Grenadine with flavoring and vanilla extract,750ml,2.50,0.33/100ml,"{'Energy': '188 kJ (44 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121512400000,Migros Bio · Ginger Lemon syrup,500ml,4.75,0.95/100ml,"{'Energy value in kcal': '48 kcal', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarshigh': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121507600000,Sirup · Syrup · Apple punch,750ml,3.20,0.43/100ml,"{'Energy': '190 kJ (45 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121502100000,Migros Bio · Alpine herb syrup,500ml,3.75,0.75/100ml,"{'Energy': '205 kJ (48 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarshigh': '12 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120276700000,Ice Tea Zero · Ice tea · Lemon,6 x 1.5l,10.80,0.12/100ml,"{'Energy': '4 kJ (1 kcal)', 'Fatlow': '< 0.5 g', 'of which saturateslow': '< 0.1 g', 'Carbohydrate': '< 0.5 g', 'of which sugarslow': '< 0.5 g', 'Fibre': '< 0.5 g', 'Protein': '< 0.5 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/120204600000,Orangina · Drink with orange pulp,6 x 500ml,8.70,0.29/100ml,"{'Energy': '165 kJ (39 kcal)', 'Fat': '0.1 g', 'of which saturates': '0 g', 'Carbohydrate': '9.2 g', 'of which sugars': '9 g', 'Fibre': '0 g', 'Protein': '0.1 g', 'Salt': '0.02 g', 'Sodium': '0 g'}"
https://www.migros.ch/en/product/121502500000,Migros Bio · Syrup · Cranberry,500ml,5.25,1.05/100ml,"{'Energy': '204 kJ (48 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarshigh': '12 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120223300000,Rivella · Carbonated soft drink · Blue - low in calories,6 x 500ml,9.30,0.31/100ml,"{'Energy': '~ 30 kJ (~ 7 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 1.5 g', 'of which sugarslow': '~ 1.5 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.03 g'}"
https://www.migros.ch/en/product/120253000000,Ice Tea · Iced tea · Lemon - Light,6 x 330ml,2.80,0.14/100ml,"{'Energy': '39 kJ (9 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '2.3 g', 'of which sugars': '2 g', 'Fibre': '0 g', 'Protein': '0 g', 'Salt': '0.02 g'}"
https://www.migros.ch/en/product/120234200000,Fever Tree Mediterranean Tonic · Carbonated lemonade,4 x 200ml,6.–,0.75/100ml,"{'Energy': '144 kJ (34 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.9 g', 'of which sugarsmedium': '7.9 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/121502700000,Migros Bio · Rhubarb syrup,500ml,4.75,0.95/100ml,"{'Energy': '204 kJ (48 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarshigh': '12 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120215000000,Fever Tree Tonic · Carbonated soft drink,4 x 200ml,6.–,0.75/100ml,"{'Energy': '126 kJ (30 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '7.4 g', 'of which sugarsmedium': '7.4 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/121507100000,Sirup · Syrup · Berries,1.5l,4.95,0.33/100ml,"{'Energy': '189 kJ (44 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/120205000000,Orangina · Drink with orange pulp · Zero,6 x 500ml,8.70,0.29/100ml,"{'Energy': '31 kJ (7 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '1.4 g', 'of which sugarslow': '1.2 g', 'Protein': '0.1 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/120204800000,Orangina · Drink with blood orange pulp · Rouge,6 x 500ml,8.70,0.29/100ml,{}
https://www.migros.ch/en/product/121506200000,Sirup · Syrup · 30% with flavoring,750ml,2.50,0.33/100ml,"{'Energy': '208 kJ (49 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '12 g', 'of which sugarshigh': '12 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g', 'Vitamin C': '12 mg'}"
https://www.migros.ch/en/product/120276500000,Ice Tea · Ice tea · Peach,6 x 1.5l,10.80,0.12/100ml,"{'Energy': '117 kJ (27 kcal)', 'Fatlow': '< 0.5 g', 'of which saturateslow': '< 0.1 g', 'Carbohydrate': '6.8 g', 'of which sugarshigh': '6.7 g', 'Fibre': '< 0.5 g', 'Protein': '< 0.5 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/120907800000,Rivella · Carbonated soft drink · Blue - low in calories,6 x 1.5l,14.95,0.17/100ml,"{'Energy': '~ 30 kJ (~ 7 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 1.5 g', 'of which sugarslow': '~ 1.5 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.03 g'}"
https://www.migros.ch/en/product/120263500000,Pepsi Zero · Soft drink · low in calories,6 x 1.5l,12.50,0.14/100ml,"{'Energy': '2 kJ (0.5 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '0 g', 'of which sugarslow': '0 g', 'Protein': '0 g', 'Saltlow': '0.01 g'}"
https://www.migros.ch/en/product/120223100000,Rivella · Carbonated soft drink · Red,6 x 500ml,9.30,0.31/100ml,"{'Energy': '~ 160 kJ (~ 37 kcal)', 'Fatlow': '~ 0 g', 'of which saturateslow': '~ 0 g', 'Carbohydrate': '~ 9 g', 'of which sugarsmedium': '~ 9 g', 'Fibre': '~ 0 g', 'Protein': '~ 0 g', 'Saltlow': '~ 0.03 g'}"
https://www.migros.ch/en/product/120934800000,Tuca Zero · Sparkling table water · Citro,6 x 500ml,7.95,0.27/100ml,"{'Energy': '0 kJ (0 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '0 g', 'of which sugarslow': '0 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0.02 g'}"
https://www.migros.ch/en/product/121516500000,Morand · Syrup · Cherry,1l,6.70,0.67/100ml,{'Energy': '1298 kJ (305 kcal)'}
https://www.migros.ch/en/product/121504000000,M-Classic · Sirop · Framboise avec 10% de jus de fruit et arôme,500ml,3.90,0.78/100ml,"{'Energy': '230 kJ (56 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '13 g', 'of which sugarshigh': '13 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121501000000,Aus der Region Sirup Holunderblüten,50cl,4.30,0.86/100ml,"{'Energy': '230 kJ (56 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '13 g', 'of which sugarshigh': '13 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121501100000,Aus der Region Sirup Goldmelissen,50cl,4.70,0.94/100ml,"{'Energy': '230 kJ (56 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '13 g', 'of which sugarshigh': '13 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121501700000,Aus der Region Sirup Holunderblüten,500ml,4.60,0.92/100ml,"{'Energy': '238 kJ (56 kcal)', 'Fatlow': '< 0.5 g', 'of which saturateslow': '0 g', 'Carbohydrate': '14 g', 'of which sugarshigh': '14 g', 'Fibre': '0 g', 'Protein': '< 0.5 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121505400000,Aus der Region Sirup Quitten,500ml,6.50,1.30/100ml,{}
https://www.migros.ch/en/product/121507500000,Sirup Orangenpunsch,750ml,3.20,0.43/100ml,"{'Energy': '191 kJ (45 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '11 g', 'of which sugarsmedium': '11 g', 'Fibre': '0 g', 'Protein': '0 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121508700000,Aus der Region Apfelminzesirup,500ml,4.60,0.92/100ml,"{'Energy': '238 kJ (56 kcal)', 'Fatlow': '< 0.5 g', 'of which saturateslow': '0 g', 'Carbohydrate': '14 g', 'of which sugarshigh': '14 g', 'Fibre': '0 g', 'Protein': '< 0.5 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/121508800000,Aus der Region Sirup Aprikose,500ml,6.50,1.30/100ml,{}
